_id,level,max_velocity,name,type
33285489,1,-1.0,Quang Trung,primary
33285493,1,-1.0,Cầu Giao Khẩu,primary
33285507,1,-1.0,Cầu Đúc Nhỏ,primary
33287635,2,-1.0,Cầu Giồng Ông Tố 1,secondary
33287653,2,-1.0,Nguyễn Thị Định,secondary
33287660,3,-1.0,Cầu Ông Tranh,tertiary
33287661,3,-1.0,Lương Định Của,tertiary
33287667,2,-1.0,Trần Não,secondary
33287674,3,-1.0,Cầu Đen 1,tertiary
33569361,3,-1.0,Cầu Phước Long,tertiary
33569362,3,-1.0,Phạm Hữu Lầu,tertiary
33571995,2,-1.0,Cầu Rạch Đĩa,secondary
33571996,2,-1.0,Lê Văn Lương,secondary
33571997,2,-1.0,Cầu Đa Khoa,secondary
33572000,3,-1.0,Cầu Rạch Bàng 1,tertiary
33572001,3,-1.0,Lê Văn Lương,tertiary
33572006,0,80.0,Cầu Xóm Củi,trunk
33572007,0,80.0,Nguyễn Văn Linh,trunk
33572008,3,-1.0,Cầu Bà Tàng,tertiary
33572010,3,-1.0,Cầu Vĩnh Mậu,tertiary
33572011,3,-1.0,Bến Mễ Cốc,tertiary
33572013,3,-1.0,Cầu Phạm Văn Chí,tertiary
33572189,0,80.0,Cầu Mã Voi,trunk
33572190,0,80.0,Nguyễn Văn Linh,trunk
33572191,0,80.0,Cầu Bà Lớn,trunk
33572192,0,80.0,Nguyễn Văn Linh,trunk
33572195,2,-1.0,Cầu Hậu Giang,secondary
33573740,1,-1.0,Cầu Nguyễn Tri Phương,primary
33573741,1,-1.0,Cầu Chánh Hưng,primary
33573743,3,-1.0,Cầu Hiệp Ân 2,tertiary
33573744,3,-1.0,Nguyễn Duy,tertiary
33573745,3,-1.0,Cầu Hiệp Ân 1,tertiary
33573746,3,50.0,Phạm Thế Hiển,tertiary
33573747,3,-1.0,Cầu Mật,tertiary
33573748,3,-1.0,Phạm Thế Hiển,tertiary
33573749,3,-1.0,Cầu Chữ Y,tertiary
33573872,3,-1.0,Bến Vân Đồn,tertiary
33573873,1,-1.0,Cầu Nguyễn Văn Cừ,primary
33574358,3,-1.0,Lương Định Của,tertiary
33574359,3,-1.0,Lương Định Của,tertiary
33574429,1,-1.0,Cầu Văn Thánh 2,primary
33574430,1,-1.0,Cầu vượt Nguyễn Hữu Cảnh,primary
33574732,3,-1.0,Ngô Tất Tố,tertiary
34684246,1,-1.0,Nguyễn Hữu Thọ,primary
34684249,2,-1.0,Cầu Rạch Đĩa,secondary
34718250,1,80.0,Nguyễn Văn Linh,primary
34718834,0,80.0,Cầu Ông Lớn,trunk
34718836,0,80.0,Nguyễn Văn Linh,trunk
34718837,0,80.0,Cầu Ông Bé,trunk
34718839,0,80.0,Nguyễn Văn Linh,trunk
34718841,0,80.0,Cầu Xóm Củi,trunk
34719374,0,80.0,Cầu Bà Lớn,trunk
34719375,0,80.0,Nguyễn Văn Linh,trunk
34719376,0,80.0,Cầu Mã Voi,trunk
34719377,0,80.0,Nguyễn Văn Linh,trunk
34729945,0,80.0,Nguyễn Văn Linh,trunk
34729948,3,-1.0,Thế Lữ,tertiary
34729949,3,-1.0,Thế Lữ,tertiary
34729950,3,-1.0,Thế Lữ,tertiary
34729951,3,-1.0,Thế Lữ,tertiary
35085677,3,-1.0,Hoàng Sa,tertiary
35085736,2,-1.0,Lê Văn Sỹ,secondary
35085959,0,50.0,Điện Biên Phủ,trunk
35086157,3,-1.0,Huỳnh Văn Bánh,tertiary
35112843,3,-1.0,Trần Quốc Toản,tertiary
35112845,3,-1.0,Trần Ðình Xu,tertiary
35112965,3,-1.0,Cầu Số 9,tertiary_link
35112981,3,-1.0,Ðồng Khởi,tertiary
35113010,3,-1.0,Phó Ðức Chính,tertiary
35113033,1,-1.0,Nguyễn Văn Trỗi,primary
35113051,3,-1.0,Calmette,tertiary
35113070,1,-1.0,Nguyễn Thị Minh Khai,primary
35113072,3,-1.0,Vườn Chuối,unclassified
35113076,3,-1.0,Nguyễn Phúc Nguyên,tertiary
35113101,2,-1.0,Lý Tự Trọng,secondary
35113104,1,-1.0,Cầu Thị Nghè,primary
35113152,3,-1.0,Cầu Trần Quang Diệu,tertiary
35113174,3,-1.0,Phạm Ngọc Thạch,tertiary
35113306,3,-1.0,Công Trường Quốc Tế,tertiary
35113440,3,-1.0,Cầu Số 6,tertiary_link
35113484,3,-1.0,Cống Quỳnh,tertiary
35113487,3,-1.0,Rạch Bùng Binh,tertiary
35113490,3,-1.0,Cống Quỳnh,tertiary
35113566,3,-1.0,Trần Quang Diệu,tertiary
35113568,3,-1.0,Trần Quang Diệu,tertiary
35113574,3,-1.0,Phạm Hồng Thái,tertiary
35113579,3,-1.0,Nguyễn Hữu Cầu,tertiary
35113678,3,-1.0,Trần Văn Ðang,tertiary
35113689,3,-1.0,Hồ Hảo Hớn,tertiary
35113724,3,-1.0,Nguyễn Cảnh Chân,tertiary
35113743,3,-1.0,Pasteur,tertiary
35113871,1,-1.0,Cầu Công Lý,primary
35113963,3,-1.0,Nguyễn Bỉnh Khiêm,tertiary
35114023,3,-1.0,Trương Định,tertiary
35114038,1,-1.0,Nguyễn Hữu Cảnh,primary
35114062,3,-1.0,Nguyễn Văn Giai,tertiary
35114071,3,-1.0,Cầu số 8,tertiary_link
35114072,3,-1.0,Lê Lợi,tertiary
35114084,2,-1.0,Cầu Lê Văn Sỹ,secondary
35114207,3,-1.0,Võ Văn Tần,tertiary
35114262,3,-1.0,Công Xã Paris,tertiary
35114264,0,-1.0,Cầu Ðiện Biên Phủ,trunk
35114508,1,-1.0,Nguyễn Thái Học,primary
35114549,3,-1.0,Lý Chính Thắng,tertiary
35114553,3,-1.0,Trần Quốc Thảo,tertiary
35114583,3,-1.0,Võ Văn Tần,tertiary
35114599,3,-1.0,Bàn Cờ,unclassified
35114603,3,40.0,Nguyễn Thượng Hiền,tertiary
35114652,3,-1.0,Cầu Số 7,tertiary_link
35114754,3,-1.0,Trần Quang Khải,tertiary
35114758,2,-1.0,Đinh Tiên Hoàng,secondary
35114765,3,-1.0,Nguyễn Hữu Tự,tertiary
35114821,1,-1.0,Công Trường Mê Linh,primary
35114824,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
35114854,1,-1.0,Hai Bà Trưng,primary
35114928,1,-1.0,Ngã Bảy Lý Thái Tổ,primary
35114965,3,-1.0,Hoàng Sa,tertiary
35114975,2,-1.0,Hoàng Sa,primary_link
35114978,3,-1.0,Hoàng Sa,tertiary
35114987,3,-1.0,Cầu Số 5,tertiary_link
35115001,2,-1.0,Lê Văn Sỹ,secondary
35115031,1,-1.0,Công Trường Dân Chủ,primary
35115032,1,-1.0,Cách Mạng Tháng Tám,primary
35115081,3,-1.0,Trần Huy Liệu,tertiary
35115101,2,-1.0,Nguyễn Trãi,secondary
35115167,1,-1.0,Võ Thị Sáu,primary
35470084,3,-1.0,Đường dẫn Cầu Thủ Thiêm,tertiary
35470085,3,-1.0,Cầu Thủ Thiêm,tertiary
39369981,1,-1.0,Kinh Dương Vương,primary
39370310,3,-1.0,Bùi Hữu Nghĩa,tertiary
39513270,3,-1.0,Cao Lỗ,tertiary
39513492,1,-1.0,Lý Thái Tổ,primary
39513623,2,-1.0,Lê Đại Hành,secondary
39622852,3,-1.0,Nguyễn Ðình Chiểu,tertiary
43242731,2,-1.0,Hương lộ 8,secondary
43242768,2,-1.0,(không tên),secondary
43243018,2,40.0,Nguyễn Hữu Trí,secondary
43243019,2,-1.0,(không tên),secondary
43243988,0,80.0,Cầu An Lập,trunk
43244027,2,-1.0,Trần Đại Nghĩa,trunk_link
53499975,0,50.0,Điện Biên Phủ,trunk
53500630,0,-1.0,Quốc lộ 1,trunk
53500638,0,60.0,Quốc lộ 1,trunk
53500780,0,-1.0,Quốc lộ 1,trunk
53500785,0,-1.0,Cầu vượt Thủ Đức,trunk
53500786,0,-1.0,Quốc lộ 1,trunk
53500788,0,-1.0,Cầu vượt Thủ Đức,trunk
53501872,0,80.0,Cầu Rạch Chiếc 1,trunk
53550139,0,60.0,Xa Lộ Hà Nội,trunk
53551190,0,50.0,Cầu Văn Thánh,trunk
53551383,1,-1.0,Xô Viết Nghệ Tĩnh,primary
53553099,0,-1.0,Điện Biên Phủ,trunk
53553128,0,-1.0,Điện Biên Phủ,trunk
53553363,0,-1.0,Vòng xoay Điện Biên Phủ,trunk
53747865,0,60.0,Võ Văn Kiệt,trunk
53748221,2,40.0,Võ Văn Kiệt,trunk_link
55451561,1,-1.0,Đinh Bộ Lĩnh,primary
55451568,1,-1.0,Cầu Bình Triệu 2,primary
55451579,1,-1.0,Quốc lộ 13,primary
55880131,1,-1.0,Vòng xoay Ngã Sáu Gò Vấp,primary
55880235,1,50.0,Điện Biên Phủ,primary
55880457,3,-1.0,Hoàng Minh Giám,tertiary
55880458,1,-1.0,Nguyễn Kiệm,primary
55884211,3,-1.0,Nguyễn Ðình Chiểu,tertiary
56300309,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
56300311,2,40.0,Võ Văn Kiệt,trunk_link
56300314,2,-1.0,Nguyễn Hữu Thọ,secondary
56300316,2,-1.0,Đường số 9A,secondary
56723911,3,-1.0,Hồ Văn Huê,tertiary
56725526,3,-1.0,Trần Hữu Trang,unclassified
57039413,3,-1.0,Trần Khắc Chân,tertiary
57039414,3,-1.0,Trần Huy Liệu,tertiary
57533826,0,60.0,Mai Chí Thọ,trunk
57533829,2,-1.0,(không tên),trunk_link
57533832,3,-1.0,Lương Định Của,tertiary
57533833,1,-1.0,Đồng Văn Cống,primary
57533838,2,-1.0,(không tên),trunk_link
57533839,0,60.0,Cầu Phú Mỹ,trunk
57533850,0,60.0,Cầu Phú Mỹ,trunk
57533859,3,-1.0,Nguyễn Văn Quỳ,tertiary
57533861,1,-1.0,Cầu Giồng Ông Tố 2,primary
57533881,2,-1.0,(không tên),trunk_link
57533897,0,60.0,(không tên),trunk
57533899,0,60.0,Võ Chí Công,trunk
57533903,3,-1.0,Lương Định Của,tertiary
57533912,0,80.0,Mai Chí Thọ,trunk
57559361,2,-1.0,Nguyễn Hữu Thọ,secondary
57559363,2,-1.0,Nguyễn Hữu Thọ,secondary
57559366,2,-1.0,Cầu Rạch Đĩa,secondary
57559370,2,-1.0,Nguyễn Hữu Thọ,secondary
57559372,2,-1.0,Nguyễn Hữu Thọ,secondary
57559375,2,-1.0,Nguyễn Hữu Thọ,secondary
57559379,2,-1.0,Nguyễn Hữu Thọ,secondary
57559382,1,-1.0,Nguyễn Hữu Thọ,primary
57559384,2,-1.0,Nguyễn Hữu Thọ,secondary
57559389,2,-1.0,Nguyễn Hữu Thọ,secondary
57559392,2,-1.0,Nguyễn Hữu Thọ,secondary
57559398,2,-1.0,Nguyễn Hữu Thọ,secondary
57559399,2,-1.0,Nguyễn Hữu Thọ,secondary
57559402,2,-1.0,Nguyễn Hữu Thọ,secondary
57559404,2,-1.0,Nguyễn Hữu Thọ,secondary
57559406,2,-1.0,Nguyễn Hữu Thọ,secondary
57727322,3,-1.0,Cầu Lý Phục Man,unclassified
57727326,3,-1.0,Lý Phục Man,unclassified
57727332,1,-1.0,Cầu Khánh Hội,primary
57765826,0,60.0,Quốc lộ 1,trunk
57765827,0,60.0,Quốc lộ 1,trunk
57765828,0,60.0,Quốc lộ 1,trunk
57765829,0,60.0,Quốc lộ 1,trunk
57765927,0,80.0,Nguyễn Văn Linh,trunk
57765928,0,80.0,Cầu Rạch Ngang,trunk
57765930,1,80.0,Cầu Thầy Tiêu,primary
57765931,0,80.0,Cầu Rạch Ngang,trunk
57765933,0,80.0,Nguyễn Văn Linh,trunk
57765971,3,-1.0,Khánh Hội,tertiary
58368125,3,-1.0,Ông Ích Khiêm,tertiary
58368126,3,-1.0,Lạc Long Quân,tertiary
58368127,2,60.0,Quốc Lộ 1,secondary
58368129,0,80.0,Cầu Bình Thuận,trunk
58368130,3,-1.0,Vòng xoay Lạc Long Quân,tertiary
58368132,2,-1.0,(không tên),primary_link
58369423,1,-1.0,Vòng xoay Phú Lâm,primary
58369424,1,-1.0,Cầu Ông Buông 1,primary
58416052,3,-1.0,Xô Viết Nghệ Tĩnh,tertiary
58651356,3,-1.0,Cầu Số 1,tertiary
58651357,3,-1.0,Cầu Số 3,tertiary
58651360,3,-1.0,Cầu Số 4,tertiary_link
58711785,3,-1.0,Trương Quốc Dung,unclassified
58800527,1,-1.0,Nguyễn Thị Minh Khai,primary
58800528,1,-1.0,Nguyễn Hữu Cảnh,primary
58800529,1,-1.0,Nguyễn Hữu Cảnh,primary
58800530,1,-1.0,Cầu Thị Nghè 2,primary
58800531,1,-1.0,Cầu Thị Nghè 2,primary
58800534,1,-1.0,Cầu Văn Thánh 2,primary
58800536,1,-1.0,Điện Biên Phủ,primary
58871347,3,-1.0,Nguyễn Ðình Chiểu,tertiary
58871356,3,-1.0,Cầu Bùi Hữu Nghĩa,tertiary
59265370,1,-1.0,Nguyễn Hữu Thọ,primary
59265372,3,-1.0,Ngã Sáu Nguyễn Tri Phương,tertiary
59265376,3,-1.0,Đường số 15,tertiary
59265378,3,-1.0,Hưng Phú,tertiary
59265379,3,-1.0,Nguyễn Chí Thanh,tertiary
59265381,2,-1.0,(không tên),primary_link
59265382,2,-1.0,(không tên),primary_link
59265385,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
59339636,2,-1.0,Đường số 15,primary_link
59339639,3,-1.0,Hẻm 68 Trần Quang Khải,tertiary
59449898,1,80.0,Nguyễn Văn Linh,primary
59449899,1,80.0,Cầu Tư Dinh,primary
59449900,3,-1.0,Bến Vân Đồn,tertiary
59449901,3,-1.0,Cầu Kênh Ngang 1,tertiary
59449904,1,80.0,Cầu Tư Dinh,primary
59449905,1,80.0,Nguyễn Văn Linh,primary
59449906,1,-1.0,Dương Bá Trạc,primary
59449908,3,-1.0,Cao Lỗ,tertiary
59449918,3,-1.0,Đoàn Văn Bơ,tertiary
59449922,3,-1.0,(không tên),unclassified
59449923,3,-1.0,(không tên),unclassified
59449924,3,-1.0,Lương Định Của,tertiary
59449930,3,-1.0,Lương Định Của,tertiary
59452502,1,-1.0,Hà Huy Giáp,primary
59452503,2,-1.0,Hà Huy Giáp,trunk_link
59452505,2,-1.0,Hà Huy Giáp,trunk_link
59452506,2,-1.0,Hà Huy Giáp,trunk_link
59452508,1,-1.0,Hà Huy Giáp,primary
59452509,1,-1.0,Cầu Ba Thôn,primary
59452511,1,-1.0,Quốc lộ 13,primary
59528581,3,-1.0,Đường số 38,tertiary
59986378,1,50.0,(không tên),primary
59986387,1,-1.0,Điện Biên Phủ,primary
59986418,0,50.0,Xa Lộ Hà Nội,trunk
60080210,2,-1.0,Đường số 9A,secondary
61376905,3,-1.0,Trần Nam Trung,tertiary
61397048,2,-1.0,Lý Thái Tổ,secondary
70560493,3,-1.0,Trần Văn Trà,tertiary
72726015,3,-1.0,Hẻm 131 Tô Hiến Thành,tertiary
75506179,3,-1.0,Hẻm 92 Vũ Huy Tấn,tertiary
75649303,0,-1.0,Đại lộ Bình Dương,trunk
75649305,3,-1.0,Ngô Chí Quốc,tertiary
77083532,3,-1.0,Cầu Hoàng Hoa Thám,tertiary
79193401,2,-1.0,Cao Xuân Dục,secondary
80144490,2,40.0,Quách Thị Trang,secondary
80167954,3,-1.0,(không tên),unclassified
80265878,2,-1.0,Nguyễn Thị Định,secondary
83010306,1,-1.0,Hoàng Văn Thụ,primary
84721821,3,-1.0,Đường số 48,unclassified
86250788,1,-1.0,Võ Văn Kiệt,primary
112116325,3,-1.0,Cầu Cái Trung,tertiary
112188814,3,-1.0,Song Hành,tertiary
112450576,2,-1.0,Cầu Thủ Thiêm,secondary_link
118192480,3,-1.0,Hà Huy Tập,unclassified
118696126,3,-1.0,Tân Thành,tertiary
120276781,3,-1.0,Phan Văn Trị,tertiary
120276786,3,-1.0,Phan Xích Long,tertiary
120276787,3,-1.0,Nam Kỳ Khởi Nghĩa,tertiary
120276789,3,-1.0,Nguyễn Thái Sơn,tertiary
125631431,3,-1.0,Huỳnh Văn Bánh,tertiary
126759125,1,-1.0,Hoàng Văn Thụ,primary
126759144,2,-1.0,Hoàng Văn Thụ,primary_link
127299416,3,-1.0,Hoàng Hoa Thám,tertiary
127306575,1,-1.0,Hoàng Văn Thụ,primary
127460199,2,-1.0,Đường tỉnh 743,secondary
128777437,3,-1.0,Song Hành 22,tertiary
135556620,3,-1.0,Bến Phú Lâm,tertiary
135556624,3,-1.0,Hoàng Lê Kha,tertiary
135556625,1,-1.0,Hồng Bàng,primary
135556630,3,-1.0,Lê Tuấn Mậu,tertiary
136502345,1,-1.0,Ngã tư Hàng Xanh,primary
136505780,1,-1.0,Nguyễn Hữu Cảnh,primary
136505781,2,-1.0,Trần Não,secondary_link
136505783,1,-1.0,Điện Biên Phủ,primary
136505789,3,-1.0,(không tên),tertiary
136505793,2,-1.0,Điện Biên Phủ,primary_link
136505802,1,-1.0,Điện Biên Phủ,primary
136507675,3,-1.0,Ngô Tất Tố,tertiary
136570185,3,-1.0,An Dương Vương,tertiary
136570186,1,-1.0,Kinh Dương Vương,primary
136700439,2,40.0,(không tên),trunk_link
136700440,2,-1.0,(không tên),trunk_link
136700448,1,40.0,(không tên),primary
136700450,0,40.0,Quốc lộ 1,trunk
136700451,0,-1.0,Quốc lộ 1,trunk
136700452,0,40.0,Vòng xoay Nguyễn Văn Linh - Quốc lộ 1A,trunk
136700455,2,-1.0,Quốc lộ 1,trunk_link
136700456,2,40.0,Quốc lộ 1,trunk_link
136700457,0,40.0,Quốc lộ 1,trunk
136700458,2,-1.0,Quốc lộ 1,trunk_link
136700459,2,-1.0,Quốc lộ 1,trunk_link
136728958,0,-1.0,Hồ Chí Minh - Trung Lương,trunk
136737354,2,40.0,Võ Văn Kiệt,trunk_link
136737356,2,-1.0,Đại Lộ Võ Văn Kiệt (Đông Tây),trunk_link
136737357,2,40.0,Võ Văn Kiệt,trunk_link
136737358,0,40.0,Cầu vượt Võ Văn Kiệt,trunk
136737359,2,40.0,Võ Văn Kiệt,trunk_link
136737363,2,-1.0,Quốc lộ 1,trunk_link
136737364,0,60.0,Quốc lộ 1,trunk
136737365,2,-1.0,Quốc lộ 1,trunk_link
136804170,2,40.0,Cầu vượt Võ Văn Kiệt,trunk_link
137138274,3,-1.0,Đường số 2,tertiary
137187355,0,60.0,Cầu Suối Cái,trunk
137187356,0,60.0,Xa Lộ Hà Nội,trunk
137187359,2,-1.0,Cống đập Rạch Chiếc,secondary
137187360,2,-1.0,Đỗ Xuân Hợp,secondary
138331684,3,-1.0,Hiệp Bình,tertiary
138331686,3,-1.0,Hiệp Bình,tertiary
138346603,1,-1.0,Bạch Đằng,primary
138346606,1,-1.0,Bạch Đằng,primary
138346608,3,-1.0,Bến Bình Đông,tertiary
138346617,3,-1.0,Phú Định,tertiary
138346618,3,-1.0,Phú Định,tertiary
138346621,0,60.0,Võ Văn Kiệt,trunk
138346622,0,60.0,Cầu Nước Lên,trunk
138346626,0,60.0,Cầu Rạch Cây,trunk
138346627,0,60.0,Cầu Lò Gốm,trunk
138346628,0,60.0,Cầu Nước Lên,trunk
138346629,0,60.0,Cầu Rạch Cây,trunk
138346632,0,60.0,Cầu Lò Gốm,trunk
138346633,0,60.0,Võ Văn Kiệt (Đông Tây),trunk
138346634,0,60.0,Võ Văn Kiệt (Đông Tây),trunk
138346637,0,-1.0,Võ Văn Kiệt,trunk
138346649,0,60.0,Võ Văn Kiệt,trunk
138564809,3,-1.0,Cầu Ông Cậy,unclassified
138564811,0,80.0,Cầu Cá Trê Lớn,trunk
138564817,0,80.0,Mai Chí Thọ,trunk
138564822,0,80.0,Mai Chí Thọ,trunk
138564823,0,80.0,Cầu Cá Trê Nhỏ,trunk
138564825,0,80.0,Cầu Cá Trê Lớn,trunk
138564828,0,80.0,Cầu Cá Trê Nhỏ,trunk
138564833,0,80.0,Mai Chí Thọ,trunk
138564838,0,80.0,Mai Chí Thọ,trunk
138564841,3,-1.0,Nhà Thờ,unclassified
138697680,3,-1.0,Bùi Bằng Đoàn,tertiary
138877181,1,-1.0,Trường Chinh,primary
139214774,1,-1.0,Xuân Diệu,primary
140674261,2,-1.0,Nguyễn Bình,secondary
140674262,2,-1.0,Nguyễn Bình,secondary
145604505,3,-1.0,(không tên),unclassified
145610583,3,-1.0,Đường An Phú Tây - Hưng Long,tertiary
145610584,3,-1.0,Đường An Phú Tây - Hưng Long,tertiary
145610589,3,-1.0,(không tên),unclassified
145669299,3,-1.0,Phan Văn Đáng,tertiary
146028723,2,-1.0,Hùng Vương,secondary
146029462,3,-1.0,(không tên),unclassified
146320737,3,-1.0,Phan Văn Đáng,tertiary
146320738,3,-1.0,Phan Văn Đáng,tertiary
146320739,3,-1.0,Phan Văn Đáng,tertiary
146320741,3,-1.0,Phan Văn Đáng,tertiary
146320788,2,-1.0,Lý Thái Tổ,secondary
146343306,3,-1.0,Nữ Dân Công,tertiary
146345046,2,-1.0,Dương Công Khi,secondary
146345048,3,-1.0,Số 7,tertiary
146511208,3,-1.0,Ngô Quyền,tertiary
146511209,3,-1.0,(không tên),unclassified
146511211,2,-1.0,Đường Số 9A,secondary
146511212,3,-1.0,Đào Trí,unclassified
146653070,3,-1.0,Phước Thiện,tertiary
147072272,0,60.0,Cầu vượt Sóng Thần 1,trunk
147177660,3,-1.0,Ba Diểm 12,unclassified
147293392,3,-1.0,(không tên),unclassified
147293393,3,-1.0,(không tên),unclassified
147293395,3,-1.0,(không tên),unclassified
147293399,3,-1.0,(không tên),unclassified
147293401,3,-1.0,(không tên),unclassified
147293404,3,-1.0,(không tên),unclassified
147293406,3,-1.0,(không tên),unclassified
147394874,3,-1.0,Đất Thánh,tertiary
147463054,3,-1.0,Đường số 8,tertiary
147654223,1,-1.0,Tô Ký,primary
147991453,1,-1.0,Quốc lộ 1,primary
147991454,1,-1.0,Quốc lộ 1,primary
148109670,3,-1.0,(không tên),unclassified
148109870,3,-1.0,Trần Văn Ơn,unclassified
148351286,3,-1.0,(không tên),tertiary
149904633,2,-1.0,Hoàng Quốc Việt,secondary
149904634,2,-1.0,Hoàng Quốc Việt,secondary
149904636,3,-1.0,Nguyễn Lương Bằng,tertiary
149904637,2,-1.0,Nguyễn Lương Bằng,secondary
149904681,2,-1.0,Cầu Cả Cấm,secondary
149904738,0,-1.0,Nguyễn Văn Linh,trunk
150880202,3,-1.0,Liên phường,tertiary
150880203,3,-1.0,Liên phường,tertiary
151581275,0,60.0,Quốc lộ 1,trunk
151581276,0,60.0,Cầu Bình Điền,trunk
151581287,3,-1.0,Cầu Thanh Lộc,tertiary
151581288,3,-1.0,Tô Ngọc Vân,tertiary
152067205,0,-1.0,Vòng xoay An Lạc,trunk
152067208,0,60.0,Quốc lộ 1,trunk
152992067,3,-1.0,Nguyễn Thiện Thuật,tertiary
152992969,2,-1.0,(không tên),secondary
154823448,3,-1.0,Huỳnh Văn Bánh,tertiary
154823449,2,40.0,Lê Văn Sỹ,secondary
154823450,3,-1.0,Trần Huy Liệu,tertiary
155103525,3,-1.0,Nguyễn Văn Đậu,tertiary
155103526,3,-1.0,Nguyễn Văn Đậu,tertiary
158347216,3,-1.0,Nguyễn Thái Bình,tertiary
158749883,3,-1.0,Phạm Thái Bường,unclassified
158800838,3,-1.0,Tôn Dật Tiên,unclassified
158801036,3,-1.0,Nguyễn Cao,unclassified
163970342,1,-1.0,Cầu Kênh Xáng,primary
163970343,2,-1.0,Đường số 9A,secondary
163973103,1,-1.0,Cầu Rạch Bàng 2,primary
163973104,2,-1.0,Đường số 4,secondary
163973106,2,40.0,Cầu Him Lam,secondary
163975924,3,-1.0,Đường N - Bắc,unclassified
164037192,2,-1.0,Tạ Quang Bửu,secondary
164038329,3,-1.0,Cầu Mới,tertiary
164038330,3,-1.0,Tạ Quang Bửu,tertiary
164041145,3,-1.0,Cao Lỗ,tertiary
164921836,3,-1.0,Nguyễn Chí Thanh,tertiary
165149818,3,-1.0,Cầu Calmette,tertiary
165150212,3,-1.0,Cầu Calmette,tertiary
165150831,1,-1.0,Cầu Ông Lãnh,primary
165152362,3,-1.0,Cầu Dừa,tertiary
165216642,2,-1.0,Nguyễn Văn Cừ,trunk_link
165216643,2,-1.0,Nguyễn Văn Cừ,trunk_link
165216644,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
165216646,3,-1.0,Nguyễn Thị Tần,tertiary
165216647,1,-1.0,(không tên),primary
165220923,2,-1.0,Cầu Phú Mỹ,trunk_link
165220925,2,80.0,Nguyễn Văn Linh,primary_link
165222488,1,-1.0,Huỳnh Tấn Phát,primary
165222489,3,-1.0,(không tên),tertiary
165222490,2,-1.0,Cầu Phú Mỹ,trunk_link
165222492,2,-1.0,Tôn Thất Thuyết,primary_link
165222494,3,-1.0,(không tên),tertiary
165222495,1,-1.0,Cầu Tân Thuận 1,primary
165227986,2,60.0,Đường hầm sông Sài Gòn,trunk_link
165228001,1,-1.0,Võ Văn Kiệt,primary
165228008,2,-1.0,Võ Văn Kiệt,trunk_link
165277514,3,-1.0,Phú Thuận,unclassified
165277517,3,-1.0,Cầu Phú Thuận,unclassified
165281135,1,-1.0,Cầu Kênh Tẻ,primary
165283698,1,-1.0,(không tên),primary
165283704,3,-1.0,Vĩnh Hội,unclassified
165367626,2,-1.0,Nguyễn Tất Thành,primary_link
165367628,1,-1.0,Võ Văn Kiệt,primary
165367629,1,-1.0,Cầu Khánh Hội,primary
165367630,1,-1.0,Nguyễn Tất Thành,primary
165367632,2,-1.0,Nguyễn Tất Thành,primary_link
165367634,2,-1.0,Võ Văn Kiệt,primary_link
165367638,0,60.0,Hầm sông Sài Gòn,trunk
165378165,3,-1.0,Lê Lợi,tertiary
165400091,3,-1.0,Cầu vượt Thủ Thiêm,tertiary
165567721,3,-1.0,(không tên),tertiary
165567751,3,-1.0,(không tên),tertiary
165792410,3,-1.0,Cầu Nguyễn Kiệu,tertiary
165919725,3,-1.0,Cầu vượt Thủ Thiêm,tertiary
165919731,3,-1.0,Đường dẫn Cầu Thủ Thiêm,tertiary
165919737,2,-1.0,Nguyễn Hữu Cảnh,secondary
165919740,3,-1.0,Cầu Thủ Thiêm,tertiary
166002612,2,-1.0,Cầu Thủ Thiêm,secondary_link
166002618,1,-1.0,Nguyễn Hữu Cảnh,primary
166002619,1,-1.0,Hầm Nguyễn Hữu Cảnh,primary
166002621,1,60.0,Nguyễn Hữu Cảnh,primary
166002623,1,-1.0,Nguyễn Hữu Cảnh,primary
166002624,1,-1.0,Hầm Nguyễn Hữu Cảnh,primary
166092209,3,-1.0,Cầu vượt Thủ Thiêm,tertiary
166552366,3,-1.0,Đường số 51,unclassified
168038880,3,-1.0,Cầu Nguyễn Kiệu,tertiary
168038881,2,-1.0,Lê Văn Lượng,secondary
168038882,2,-1.0,Lê Văn Lương,secondary
168038883,2,-1.0,Nguyễn Thị Thập,secondary
168038884,3,-1.0,Trần Xuân Soạn,tertiary
168038885,1,-1.0,Vòng xoay Dương Bá Trạc,primary
168493577,1,-1.0,Quốc lộ 13,primary
168493582,3,-1.0,Vòng xoay Ngã tư Bình Phước,tertiary
169081571,3,-1.0,Trần Văn Giàu,tertiary
169081600,3,-1.0,Tên Lửa,tertiary
